Longitude,Latitude,Cluster
48.580616,5.957069,58
48.58055,5.957105,58
48.208759,16.370551,6
35.887195,14.524011,22
35.892523,14.516909,22
35.892905,14.517123,22
36.053614,14.188209,22
36.024053,14.299585,22
50.801705,-1.109545,51
50.801547,-1.109423,51
50.801516,-1.109348,51
52.645772,0.686686,25
54.195775,-2.902815,139
39.279133,21.681047,60
52.086922,-0.320081,179
49.693202,4.947205,-1
45.398738,11.876472,62
39.364302,22.937391,61
57.808405,-5.670661,-1
37.315055,-8.554208,-1
38.981563,-0.18269,-1
38.287393,-0.55365,189
52.011988,4.360061,27
41.138144,-8.609095,166
39.279199,21.683136,60
37.920786,-2.991887,20
37.920769,-2.991848,20
37.920497,-2.991314,20
45.467715,9.20459,31
51.109705,17.030694,64
51.109588,17.031052,64
51.110777,17.031558,64
50.611417,-3.400783,-1
56.687753,-5.182537,111
56.6876,-5.182633,111
56.68755,-5.182637,111
56.687533,-5.18268,111
56.687558,-5.182697,111
56.68768,-5.182458,111
56.722775,-5.232597,111
56.822155,-5.107522,111
56.897878,-4.943992,111
57.324088,-4.444533,65
57.323963,-4.444028,65
57.324238,-4.443992,65
57.324555,-4.443995,65
52.34828,-1.591837,38
47.617561,10.615324,164
48.831736,2.286454,0
48.832774,2.287505,0
48.832951,2.287838,0
48.832132,2.287312,0
48.831108,2.285596,0
50.840678,4.35557,159
49.947516,16.15979,-1
53.954469,-1.077072,33
50.736088,0.233094,-1
36.462222,25.379722,-1
51.257222,-2.644445,39
50.260981,-3.856641,92
50.260775,-3.856254,92
45.852507,9.398074,146
38.71888,-9.479948,18
48.565924,2.714138,71
37.32728,-5.843445,1
37.328297,-5.843284,1
37.328908,-5.843537,1
37.328938,-5.843489,1
50.850011,12.890492,-1
37.870761,-6.674673,73
37.871108,-6.674717,73
37.871022,-6.674773,73
37.871002,-6.674739,73
37.870891,-6.674698,73
37.870747,-6.674587,73
37.870819,-6.674687,73
37.871002,-6.67472,73
37.871027,-6.674789,73
37.871022,-6.674803,73
37.871063,-6.674853,73
37.871075,-6.674803,73
37.871077,-6.674803,73
37.87108,-6.674812,73
37.871061,-6.67477,73
37.871138,-6.674837,73
37.871075,-6.674931,73
37.870922,-6.675039,73
37.870955,-6.675048,73
37.87095,-6.674937,73
37.870952,-6.674881,73
37.870805,-6.674662,73
37.87075,-6.674725,73
37.870786,-6.674703,73
37.870813,-6.67467,73
43.09441,11.782686,-1
55.86318,-3.552406,147
54.355168,12.40777,-1
45.542983,10.225138,-1
45.992161,0.303863,32
45.983902,0.312619,32
47.66468,1.532644,-1
45.19663,24.044684,-1
45.99978,0.322852,32
46.000336,0.324122,32
46.000436,0.324308,32
46.000358,0.323644,32
45.938388,0.644011,74
45.938372,0.644016,74
45.937019,0.644352,74
48.142838,11.580513,119
54.638255,-8.145862,-1
52.089846,6.032938,153
45.6517,13.773594,75
49.781991,6.298717,-1
51.210472,-2.643378,39
51.210113,-2.643984,39
51.210388,-2.644175,39
53.12618,-1.418266,79
45.177726,5.662744,-1
51.532172,0.717961,36
51.532194,0.716505,36
51.532288,0.714919,36
51.532175,0.716449,36
51.532152,0.71735,36
51.947908,-3.701845,-1
51.532455,0.713944,36
51.533219,0.713052,36
51.532572,0.722327,36
51.532936,0.719572,36
51.532675,0.721388,36
51.532877,0.720508,36
54.658374,-2.734415,-1
46.193947,8.98715,186
47.5579,7.587908,-1
53.962776,-1.077315,33
54.233424,-1.344817,-1
54.23348,-1.345128,-1
47.200677,14.74833,116
39.915259,-8.319504,-1
40.03102,-8.389906,-1
39.916694,-8.322701,-1
43.696371,7.285995,35
43.665522,-1.414423,-1
57.197725,-6.160154,-1
53.217152,6.572722,82
53.217727,6.573191,82
51.569027,0.457561,36
51.570063,0.457238,36
51.568986,0.456194,36
51.569019,0.457297,36
39.296069,23.126788,61
51.570436,0.462052,36
51.570555,0.463111,36
51.571002,0.464061,36
51.571602,0.462522,36
51.570916,0.462275,36
51.570472,0.460472,36
51.570166,0.455688,36
51.578644,0.439972,36
42.181532,2.487823,69
42.18129,2.487577,69
42.181111,2.486944,69
42.180932,2.48762,69
42.181333,2.487931,69
51.642338,-0.034825,11
51.278008,7.142661,-1
48.502391,9.376191,-1
38.706879,-9.13644,18
48.149677,11.572333,119
51.466052,-0.425034,11
45.411005,11.879286,62
45.411075,11.879213,62
45.408755,11.876405,62
45.398497,11.876497,62
45.399372,11.876338,62
45.399463,11.876313,62
45.399466,11.877133,62
45.399516,11.877266,62
45.411605,11.879827,62
51.1157,-0.190014,84
51.117597,-0.189364,84
51.117338,-0.189514,84
51.116433,-0.188092,84
51.116705,-0.186825,84
51.116497,-0.184962,84
51.116569,-0.185031,84
51.508181,-0.127984,11
48.130021,8.231248,-1
50.093549,8.647731,16
56.339727,-2.786517,86
56.339711,-2.786473,86
51.738815,-2.448728,-1
56.337233,-2.793028,86
56.337669,-2.791892,86
56.338563,-2.791028,86
36.74583,3.069627,156
50.448793,30.527164,4
49.440069,1.095152,-1
49.440063,1.095147,-1
51.213548,4.40762,-1
49.571484,10.206105,50
45.105848,4.83098,-1
52.246372,6.469466,-1
51.757627,14.332995,-1
41.790704,14.964988,-1
41.254811,0.79323,44
42.51,1.533333,26
52.506045,13.328578,81
37.383823,-5.99081,1
37.383389,-5.991303,1
40.666695,16.612315,45
41.010628,28.970099,91
51.008363,-4.53527,93
50.83065,-4.558531,93
46.37815,4.5611,-1
36.092676,28.084702,187
52.754626,15.239025,-1
50.829555,-4.552028,93
50.829444,-4.551945,93
41.19358,0.77845,44
50.83258,-4.554403,93
50.849041,-4.556356,93
50.832647,-4.554045,93
50.832663,-4.553964,93
50.849025,-4.556612,93
50.832797,-4.554195,93
50.849086,-4.556362,93
50.832347,-4.554212,93
50.832755,-4.553981,93
50.832402,-4.554292,93
50.741502,-4.639389,93
52.514418,13.407139,81
36.2752,-6.08649,-1
44.182639,8.407115,-1
42.511669,1.5303,26
50.847422,-4.555806,93
50.847516,-4.555884,93
50.848855,-4.554964,93
50.847522,-4.555889,93
50.846611,-4.558087,93
50.848788,-4.554934,93
50.847083,-4.55632,93
50.849166,-4.556389,93
50.847777,-4.554723,93
47.930683,15.490958,-1
50.847672,-4.556189,93
50.849036,-4.55667,93
50.84905,-4.556362,93
48.854049,2.344403,0
51.113841,17.033469,64
51.113227,17.034058,64
51.113797,17.033333,64
51.114119,17.034063,64
47.387992,9.750312,-1
45.650361,13.770611,75
49.29648,19.949091,95
49.296502,19.94913,95
49.296458,19.949075,95
49.296541,19.949022,95
49.296561,19.949022,95
52.968698,-9.430496,-1
56.254269,-3.205098,96
51.576555,5.942346,-1
56.00237,-2.542798,-1
40.75203,14.493261,99
40.837391,14.248594,98
40.835555,14.249722,98
40.752411,14.47923,99
40.406666,-3.691256,85
54.651193,8.357344,-1
40.838258,14.253841,98
40.750994,14.484697,99
40.838141,14.253322,98
40.751091,14.484627,99
40.838888,14.252222,98
40.751208,14.484563,99
40.844786,14.250605,98
40.850194,14.254602,98
40.850125,14.254486,98
40.850019,14.257883,98
40.750591,14.489594,99
40.751288,14.491074,99
40.751377,14.491236,99
46.600974,11.731767,63
40.748641,14.486244,99
40.748425,14.486358,99
40.748261,14.486013,99
40.749211,14.48443,99
53.637294,-2.813084,100
45.981052,9.262161,146
40.844444,14.238888,98
40.844891,14.238694,98
40.855833,14.243333,98
41.091944,14.328611,101
41.090833,14.328333,101
40.841111,14.248611,98
41.085555,14.328333,101
41.086111,14.328333,101
53.637752,-2.81332,100
41.081786,14.327833,101
41.080555,14.324444,101
40.8375,14.251111,98
40.8375,14.245277,98
41.074166,14.327222,101
40.837777,14.253611,98
40.836111,14.248888,98
40.836666,14.248611,98
40.834444,14.241944,98
40.83,14.245277,98
40.828055,14.247777,98
40.831111,14.247777,98
43.425008,-4.865119,-1
45.552179,25.635942,-1
51.053022,13.723222,59
51.038398,13.708051,59
49.706602,0.200693,-1
48.860992,2.336204,0
48.20853,16.373062,6
51.543789,-0.00442,11
51.545357,-0.009988,11
51.545764,-0.009377,11
51.539679,0.07905,11
40.85046,14.263966,98
49.306352,19.932663,95
49.298288,19.945766,95
49.306794,19.932841,95
49.306977,19.934047,95
49.306955,19.934066,95
53.251111,0.102197,77
52.980927,-0.018934,160
52.602152,-0.206939,107
51.068875,13.716881,59
53.372133,0.239375,77
51.062281,13.711645,59
56.373366,-3.987489,-1
48.889545,2.34189,0
37.779001,20.897626,-1
37.783088,20.897884,-1
48.208052,16.373319,6
46.500687,11.740522,63
41.38328,2.166903,56
41.38613,2.144125,56
44.738355,-1.101764,-1
45.932135,8.797001,-1
50.841955,4.359546,159
36.055614,14.191374,22
51.500054,3.885072,-1
51.605034,-1.744789,108
51.605411,-1.748198,108
51.605384,-1.748182,108
51.605377,-1.748181,108
51.605368,-1.748179,108
51.605366,-1.748178,108
51.605432,-1.748181,108
51.605431,-1.748181,108
51.605382,-1.748176,108
51.605379,-1.748176,108
51.608639,-1.747195,108
51.608641,-1.747196,108
51.608644,-1.747197,108
51.608663,-1.747202,108
51.608888,-1.74722,108
51.609867,-1.745298,108
51.609515,-1.744731,108
51.609405,-1.744676,108
51.607634,-1.744146,108
51.607587,-1.744169,108
51.607581,-1.744182,108
51.60736,-1.744326,108
49.891652,10.887763,-1
45.91186,24.873259,-1
45.439944,6.708472,165
45.461455,6.790441,165
53.359347,10.196251,89
53.240135,4.931874,-1
55.952577,-3.190353,147
51.731586,11.024205,-1
48.806204,9.527869,17
51.469447,-0.166856,11
51.490894,-0.127645,11
53.414744,-4.333123,-1
51.508413,-0.116581,11
51.490927,-0.127614,11
53.49883,7.096724,196
44.441271,26.097078,112
43.356092,-2.500576,-1
50.255123,-3.859012,92
45.672327,13.851363,75
46.171566,13.652352,114
46.185972,13.660969,114
46.190705,13.637013,114
46.192852,13.630705,114
46.191277,13.632066,114
46.188661,13.64723,114
46.219369,13.550869,114
46.213675,13.559488,114
50.261857,10.555468,78
46.528893,11.989785,-1
38.713891,-9.138223,18
41.656647,-0.8854,-1
52.285887,4.734302,27
51.497816,-0.1477,11
40.665393,16.610909,45
53.637736,-2.813148,100
53.637738,-2.813012,100
50.586299,12.576101,-1
41.381652,2.051213,56
51.114638,17.043658,64
51.114625,17.043638,64
51.114544,17.043491,64
51.114583,17.043413,64
48.997577,8.40133,115
48.997533,8.401783,115
47.205763,14.734638,116
49.969475,12.164343,-1
54.985344,-3.169603,117
54.985366,-3.169612,117
54.985344,-3.170375,117
45.703564,9.662196,132
50.622626,12.303539,-1
50.625716,12.297166,-1
53.535404,10.023651,89
43.17403,-2.282192,-1
52.188708,-1.479684,38
45.898472,6.127752,-1
45.937297,0.643622,74
45.936597,0.643497,74
56.141388,25.531111,118
56.13999,25.531593,118
56.138333,25.531944,118
56.139444,25.5325,118
56.14,25.531944,118
45.936522,0.643497,74
53.955656,-1.075522,33
53.956824,-1.093204,33
43.212669,5.529822,-1
48.856747,2.303655,0
48.856513,2.302938,0
53.731491,-1.984467,10
53.730352,-1.979095,10
53.730113,-1.957556,10
53.725061,-1.94845,10
53.721183,-1.943684,10
53.715647,-1.938692,10
53.7141,-1.91747,10
47.367446,4.903678,-1
41.005408,28.973599,91
37.175169,-3.598312,181
41.624016,24.700041,-1
42.635158,11.66668,103
47.900074,-4.368191,163
51.507413,-0.127276,11
53.717955,-2.073512,10
57.596036,9.97523,120
47.171022,9.479677,97
55.916056,-2.139222,-1
51.596477,0.013144,11
50.08212,14.434993,30
50.086698,14.43922,30
36.976869,-3.120599,49
59.15436,18.022738,72
38.119415,13.363409,-1
50.803533,16.257369,122
50.802872,16.257266,122
50.801697,16.254552,122
50.80155,16.254591,122
50.801452,16.254708,122
40.377707,-7.77626,-1
42.885606,-9.272438,-1
53.535863,9.992372,89
51.68208,-1.787478,108
54.416963,-4.364245,169
54.164002,-4.739939,-1
53.346233,-6.239695,21
53.75273,-2.363089,10
53.752961,-2.362003,10
53.752966,-2.362739,10
53.754033,-2.362831,10
53.753527,-2.365639,10
58.690952,11.25563,123
58.711086,11.216891,123
58.711625,11.21628,123
58.70153,11.336319,123
58.69535,11.337302,123
58.397019,11.487747,198
58.058941,11.776413,-1
57.818261,11.883013,170
58.984744,11.27478,137
58.98353,11.276791,137
48.140277,11.561944,119
46.97513,7.055422,-1
52.143408,11.645295,-1
42.640943,18.106005,47
42.640943,18.10594,47
42.643066,18.108301,47
48.688956,6.174681,109
55.54761,8.115124,68
48.279365,-0.609301,-1
51.91806,4.488161,27
37.920636,-2.990503,20
37.920644,-2.990506,20
41.351447,19.860833,126
41.582661,19.461077,125
41.327072,19.819558,126
46.194578,8.977922,186
46.530841,11.680858,63
46.530636,11.680436,63
46.518463,11.682144,63
46.493419,11.410738,63
52.757905,0.407211,25
52.745786,0.404088,25
46.498316,11.360844,63
46.554166,11.658333,63
46.532222,11.668888,63
46.528888,11.601944,63
51.641725,8.510402,-1
42.010988,1.562905,-1
46.518333,11.682222,63
46.589166,11.626388,63
46.519166,11.698888,63
46.526111,11.710277,63
46.531666,11.689166,63
46.554166,11.659166,63
46.600555,11.583888,63
47.266944,11.393611,162
47.257777,11.351111,162
47.2325,11.386944,162
50.299305,19.143225,67
52.503737,13.443113,81
48.690011,6.179831,109
53.755294,-2.363153,10
53.753563,-2.367687,10
53.755352,-2.363448,10
53.757555,-2.35452,10
53.758961,-2.354112,10
53.758961,-2.354131,10
53.75893,-2.354156,10
53.746197,-2.355764,10
53.749277,-2.359067,10
53.749502,-2.362131,10
53.749672,-2.362912,10
53.749919,-2.363723,10
53.751188,-2.364973,10
53.751677,-2.364756,10
53.752494,-2.364389,10
53.752666,-2.364228,10
53.75803,-2.354881,10
53.758188,-2.356084,10
53.758294,-2.356253,10
53.759219,-2.353814,10
53.756969,-2.355387,10
53.755694,-2.359353,10
53.754766,-2.36697,10
53.754652,-2.366973,10
53.754613,-2.367245,10
53.753805,-2.367762,10
53.753563,-2.367695,10
53.753272,-2.366389,10
52.238284,-0.596051,179
42.716694,12.113338,127
47.544986,9.680405,-1
50.330586,-4.756809,154
50.331213,-4.75607,154
50.363288,-4.166909,92
50.363263,-4.167012,92
50.311513,-4.052281,92
50.398616,-4.210406,92
50.359947,-4.11942,92
50.359947,-4.120875,92
50.360063,-4.120956,92
37.279328,-8.607552,-1
39.475605,-0.385884,70
54.755969,9.837938,193
54.622127,10.033013,193
54.16525,10.3332,151
53.546974,9.964963,89
52.085238,4.304275,27
52.011597,4.358841,27
51.92305,4.470244,27
56.038405,12.623527,106
56.153933,10.199758,42
55.771961,12.596119,106
55.692919,12.59923,106
55.678672,12.594197,106
55.673991,12.597391,106
55.6671,12.53385,106
51.042446,3.72591,66
55.642688,12.079669,173
55.865069,9.903786,174
57.062194,9.908183,-1
57.0798,8.627672,-1
58.323027,6.283872,177
58.150794,7.998433,157
58.146647,7.99663,157
58.247008,8.378516,-1
48.857925,2.297402,0
58.36008,8.467458,-1
59.059875,8.054791,134
59.201575,8.075572,134
59.32655,8.141622,134
59.350558,8.224652,134
59.371994,8.533975,-1
59.419966,8.472958,-1
40.947911,-4.11877,138
40.948213,-4.118398,138
40.947947,-4.118487,138
40.948186,-4.116731,138
40.947675,-4.117137,138
40.947475,-4.118439,138
50.895351,6.994922,37
50.421611,-4.671098,154
50.895365,6.994922,37
43.880291,5.006477,121
40.950508,-4.125298,138
55.951435,-3.193845,147
53.467222,-2.338056,10
45.432544,12.325244,3
40.786471,17.47038,-1
53.016932,-9.375522,-1
48.391908,15.516038,192
52.188938,-1.480162,38
50.065233,14.297579,30
58.950387,23.538229,-1
45.794264,24.150427,102
51.508252,-0.098686,11
53.544846,9.949729,89
52.648245,0.6901,25
52.648258,0.690164,25
45.472688,9.230618,31
58.950365,23.533637,-1
40.668225,16.610673,45
51.446999,5.500835,-1
38.76788,-9.098553,18
50.061739,19.939219,-1
45.81993,0.820594,140
41.062024,28.911218,91
38.627833,0.023855,143
37.69,-6.561112,142
37.689722,-6.561112,142
37.690277,-6.560278,142
51.548474,0.056958,11
48.015555,8.937222,188
48.009813,8.954813,188
48.02715,8.966941,188
48.030266,8.964655,188
43.768888,11.250277,13
45.501865,9.218301,31
45.504068,9.231981,31
40.468077,-3.688787,85
38.141138,-0.63519,189
37.003709,-3.045004,49
37.13349,-3.390047,-1
48.204714,16.367322,6
36.71816,-4.415677,-1
50.828778,-0.140408,-1
57.69627,11.99265,170
48.812028,2.386243,0
57.703843,11.968359,170
48.545549,9.054354,-1
57.705448,11.970613,170
45.073831,7.686374,2
48.582736,7.743966,144
48.582658,7.743591,144
48.582233,7.741531,144
48.583141,7.751938,144
48.584993,7.750951,144
53.231841,-0.538978,5
53.231358,-0.539575,5
53.230897,-0.539789,5
55.681395,12.575676,106
53.228608,-0.542206,5
46.537535,11.446337,63
53.227666,-0.543573,5
53.228613,-0.547095,5
53.22768,-0.543612,5
53.227463,-0.543709,5
53.227461,-0.543703,5
53.228402,-0.54662,5
53.228541,-0.546928,5
53.227486,-0.543998,5
53.228694,-0.547298,5
53.228858,-0.547562,5
53.229027,-0.54807,5
53.230225,-0.548831,5
53.229377,-0.546623,5
53.229244,-0.54607,5
53.22915,-0.545648,5
53.22853,-0.542998,5
53.228722,-0.542028,5
53.228533,-0.540528,5
40.89545,9.681948,-1
48.869369,2.340345,0
48.867937,2.337781,0
53.229097,-0.540498,5
53.230936,-0.53977,5
52.442042,5.765762,-1
53.233497,-0.538656,5
53.232086,-0.538562,5
53.233752,-0.538831,5
53.232086,-0.538548,5
53.23208,-0.538545,5
51.844861,4.733438,27
51.540177,0.711486,36
51.527776,11.960742,178
51.521635,11.963102,178
51.53104,11.959873,178
51.527782,11.960806,178
51.536966,11.959379,178
51.537006,11.959315,178
48.770983,17.701442,-1
45.875862,10.90687,145
51.918941,4.492185,27
52.121694,11.637687,-1
53.234666,-0.536048,5
53.234466,-0.536375,5
53.234844,-0.536028,5
46.326379,9.419574,-1
53.234802,-0.538378,5
53.234477,-0.538528,5
53.234402,-0.538539,5
55.977892,-3.609277,147
55.611989,12.98187,182
53.235372,-0.54092,5
53.235572,-0.541223,5
53.235397,-0.540403,5
53.2354,-0.540395,5
53.235394,-0.540378,5
53.235263,-0.540098,5
53.235077,-0.539909,5
53.234761,-0.53982,5
53.234569,-0.542328,5
53.235513,-0.54222,5
53.23438,-0.539889,5
53.234361,-0.539898,5
53.234241,-0.540098,5
53.234261,-0.540081,5
53.234202,-0.540112,5
53.235491,-0.542248,5
53.234258,-0.540089,5
53.234269,-0.540092,5
53.234322,-0.541648,5
53.234447,-0.542078,5
53.234583,-0.542306,5
53.234352,-0.54022,5
53.234186,-0.540187,5
53.234363,-0.539923,5
53.2343,-0.540095,5
53.234319,-0.541359,5
53.23445,-0.542078,5
53.234822,-0.542278,5
53.235494,-0.542256,5
37.921485,-2.993602,20
37.921315,-2.994418,20
53.235838,-0.542064,5
53.235738,-0.541364,5
53.235477,-0.540264,5
53.235319,-0.539667,5
53.234863,-0.539712,5
53.23538,-0.53987,5
53.234661,-0.539745,5
53.235619,-0.540798,5
53.234869,-0.539714,5
53.235616,-0.540792,5
53.234269,-0.534434,5
53.234841,-0.534887,5
53.234144,-0.53487,5
53.234622,-0.534895,5
53.234058,-0.536817,5
53.234058,-0.536823,5
53.234002,-0.536673,5
53.233994,-0.536656,5
53.233902,-0.53597,5
53.233902,-0.535948,5
53.234033,-0.535439,5
53.234061,-0.535437,5
53.234619,-0.534895,5
53.235063,-0.536981,5
53.235127,-0.535128,5
37.177458,-3.595007,181
53.234319,-0.53782,5
53.23423,-0.538023,5
53.234197,-0.538003,5
53.234188,-0.53802,5
53.234861,-0.53697,5
53.234269,-0.537912,5
53.237291,-0.538089,5
53.237322,-0.538248,5
53.237102,-0.538298,5
53.23483,-0.534895,5
53.234986,-0.534956,5
53.23575,-0.539281,5
53.23568,-0.538581,5
43.377106,16.916005,-1
44.110888,0.819261,-1
38.020288,-1.171588,-1
37.671049,-1.697108,-1
37.671032,-1.697065,-1
52.360329,4.884839,27
41.822047,-5.605792,-1
51.052071,13.741632,59
55.948991,-3.194509,147
50.264795,-3.861833,92
53.356628,-3.17227,90
45.84626,9.400091,146
52.37907,4.897423,27
54.652453,-5.804708,-1
38.712038,-9.142923,18
45.992761,0.319697,32
45.991647,0.320183,32
45.98403,0.31215,32
45.983519,0.307805,32
51.482563,-3.181831,183
51.482683,-3.181914,183
40.627288,14.372814,99
36.092394,28.08658,187
36.092559,28.086644,187
49.377806,10.177525,50
42.214136,-8.914149,141
50.720977,-2.805178,158
49.100299,9.751857,-1
55.075314,-1.461546,52
48.519058,9.056625,-1
39.535664,3.330048,-1
51.56855,0.2205,11
51.568486,0.220586,11
41.014586,28.954472,91
51.372297,4.684483,-1
51.930438,-2.102928,185
54.650113,24.932978,-1
51.533674,0.714536,36
51.538472,0.712874,36
51.540088,0.711722,36
37.176457,-3.588001,181
51.479993,-0.293251,11
52.456019,-1.979912,38
51.480026,-0.292961,11
51.481084,-0.140293,11
53.41865,-3.001097,90
41.41387,2.152204,56
49.847441,3.287936,-1
40.406794,-1.444192,-1
50.946666,-2.516598,39
56.67636,-3.894513,-1
45.073275,14.165086,-1
54.139286,10.621311,151
51.381092,-2.359249,-1
39.474348,-0.376571,70
48.590156,14.436163,-1
37.592094,27.98558,152
50.291126,2.774202,-1
52.249311,8.069755,-1
55.701502,12.548544,106
48.804327,2.121119,0
44.410317,8.922035,-1
54.905185,-1.381477,52
51.930738,1.276188,-1
43.355083,-2.844359,15
50.801844,-1.109395,51
50.801691,-1.109539,51
55.868211,-4.290214,57
52.473838,13.442683,81
41.193766,0.77845,44
41.198216,0.785783,44
41.200791,0.784827,44
41.196358,0.7807,44
41.194966,0.778147,44
49.653899,8.569293,55
53.228111,-1.615966,-1
36.025042,14.30171,22
41.374508,2.172238,56
52.604246,1.729681,190
43.910222,5.714483,-1
50.801691,-1.109614,51
51.226704,4.401376,-1
45.407536,11.872522,62
45.401333,11.879447,62
45.401308,11.87935,62
54.195763,-2.902815,139
43.603875,1.440138,113
53.962037,-1.082143,33
48.152613,11.592705,119
51.504722,-0.0825,11
43.705065,7.262413,35
43.705499,7.261351,35
43.700876,7.252178,35
43.705964,7.263346,35
43.704103,7.262381,35
53.607936,-2.300612,10
48.575136,-4.618773,-1
56.137264,8.99217,-1
53.013558,-3.276892,19
48.869217,2.390727,0
48.880747,2.366244,0
37.920772,-2.991864,20
37.920969,-2.990109,20
51.110358,17.030977,64
51.113669,17.03353,64
51.111088,17.031111,64
37.92113,-2.990525,20
44.980117,1.002169,-1
37.447374,25.327494,-1
48.839427,2.326869,0
48.886709,2.342963,0
48.852997,2.349851,0
50.087483,14.408461,30
54.185085,-1.56112,-1
52.373581,4.89192,27
52.375263,4.533233,27
51.794525,0.654561,-1
38.690766,-9.430978,18
48.565995,2.714095,71
53.925105,-0.96772,33
48.945999,9.977313,-1
42.257372,3.073843,54
36.981026,-3.120374,49
43.700008,10.58449,-1
37.328933,-5.842081,1
37.328558,-5.842895,1
37.328469,-5.842753,1
37.327202,-5.843053,1
37.32723,-5.843034,1
37.327127,-5.843114,1
37.327911,-5.843137,1
37.328252,-5.84305,1
37.328802,-5.843473,1
37.329169,-5.843487,1
37.329194,-5.843467,1
37.882155,15.308868,-1
37.936163,-6.580798,73
37.936088,-6.582387,73
37.936038,-6.582139,73
37.935975,-6.580878,73
37.935994,-6.580931,73
37.936041,-6.580753,73
37.935894,-6.581045,73
37.935836,-6.580912,73
53.5006,7.094185,196
38.825852,-9.468523,18
48.470894,-2.518969,-1
51.952134,4.550292,27
51.50738,-0.127619,11
45.937352,0.643263,74
45.938377,0.644069,74
54.691277,-8.010723,-1
51.210405,-2.644239,39
51.20985,-2.648559,39
53.105075,0.234783,77
53.133467,-1.436322,79
53.132669,-1.427654,79
55.957873,-4.765416,80
51.532161,0.71648,36
51.532158,0.716455,36
51.532188,0.716752,36
51.532305,0.714852,36
51.532369,0.714147,36
51.532608,0.713569,36
51.53315,0.71298,36
51.533558,0.71483,36
51.533111,0.715705,36
51.532752,0.72028,36
53.139646,-1.430186,79
55.325845,-4.844573,-1
51.413202,-1.510126,-1
49.330815,-1.703578,-1
53.14778,-1.415927,79
48.091299,13.561613,76
53.959361,-1.080094,33
53.959121,-1.079912,33
53.959873,-1.080361,33
47.200697,14.748455,116
48.086307,7.272605,-1
53.216961,6.575544,82
43.404388,5.056844,-1
51.568841,0.458041,36
51.56895,0.459827,36
51.568719,0.460088,36
51.568811,0.462966,36
51.570611,0.462347,36
51.570122,0.458183,36
51.570097,0.457536,36
51.570169,0.455672,36
41.384733,2.176111,56
51.646108,-0.046764,11
40.415697,-3.701423,85
45.402538,11.872358,62
45.402047,11.871163,62
45.402897,11.868197,62
45.403188,11.868391,62
45.403255,11.868394,62
45.403186,11.868433,62
45.403166,11.868433,62
45.411133,11.878791,62
52.473318,4.816582,27
45.410513,11.878772,62
45.403302,11.882005,62
45.403375,11.882025,62
45.403547,11.882044,62
45.40353,11.881972,62
51.115341,-0.187137,84
51.115219,-0.188075,84
51.116536,-0.189431,84
51.11658,-0.187089,84
51.115297,-0.187281,84
51.115166,-0.190148,84
51.115411,-0.189864,84
51.116447,-0.189612,84
51.117391,-0.189412,84
51.116238,-0.189645,84
40.416061,-3.700203,85
45.464555,9.19193,31
42.633019,11.665019,103
51.507674,-0.116086,11
56.3377,-2.792198,86
56.337102,-2.793164,86
56.620838,-6.069881,-1
43.832466,5.271547,121
51.165981,0.81582,133
51.166149,0.815498,133
36.944266,26.981391,-1
41.183797,0.780952,44
43.908477,5.197813,121
49.874144,10.213615,50
49.531944,1.301666,-1
51.233809,-0.571621,11
51.23047,-0.573703,11
41.084308,0.800911,44
41.192333,0.775027,44
41.205955,0.783458,44
41.206019,0.78325,44
41.205819,0.782322,44
41.206088,0.781777,44
41.20608,0.781738,44
45.464796,9.192938,31
51.005822,-4.532464,93
50.829722,-4.552223,93
50.832566,-4.553945,93
50.832661,-4.554353,93
50.741138,-4.635156,93
50.741644,-4.640062,93
50.741772,-4.639253,93
50.741661,-4.640056,93
50.741488,-4.640059,93
50.741358,-4.636873,93
50.741627,-4.639392,93
50.741577,-4.639475,93
50.741713,-4.638659,93
50.741738,-4.638728,93
50.741388,-4.638056,93
50.741275,-4.636362,93
50.741111,-4.636945,93
50.741666,-4.638612,93
50.741602,-4.640078,93
50.740994,-4.635362,93
50.741572,-4.639289,93
50.741541,-4.639323,93
50.740925,-4.635198,93
50.740894,-4.63552,93
50.741688,-4.640042,93
50.741386,-4.637495,93
50.772513,-4.579664,93
50.772552,-4.579725,93
50.772563,-4.579756,93
50.771944,-4.579167,93
50.772491,-4.580073,93
50.84885,-4.554956,93
50.84738,-4.555773,93
50.849302,-4.55687,93
52.623468,19.682006,-1
53.102708,-3.904487,149
50.849038,-4.556662,93
50.847697,-4.555853,93
51.114166,17.032966,64
51.113913,17.033477,64
50.795786,-4.559556,93
47.902422,12.06158,-1
49.864449,16.82305,-1
49.296486,19.949163,95
49.29648,19.949116,95
49.296666,19.949252,95
49.296661,19.949241,95
49.296658,19.949263,95
49.296577,19.949208,95
44.492939,11.343684,34
41.91113,12.531559,24
52.503144,13.282019,81
52.50298,13.281963,81
52.502522,13.281747,81
40.850347,14.25545,98
52.501577,13.2822,81
40.848411,14.254805,98
40.847391,14.252447,98
40.751627,14.48153,99
40.838425,14.25308,98
40.850738,14.257663,98
40.751225,14.486586,99
40.751027,14.486927,99
40.75,14.488197,99
40.855705,14.260441,98
40.750716,14.49248,99
40.750838,14.492269,99
40.749475,14.488672,99
40.748825,14.486455,99
50.727083,14.644024,-1
40.748375,14.486213,99
40.748261,14.485783,99
40.852225,14.256902,98
40.748836,14.485208,99
40.843055,14.239166,98
40.8525,14.256944,98
